id,name,loaning_club,player_value_in_moment_of_transfer,transfer_cost,league,year,market_value_in_eur,delta_value
157490,Michael Hector,Sheffield Wednesday,3000000,Wypożyczenie,GB2,2018,900000,-2100000
91251,Cuco Martina,Stoke City,2000000,Wypożyczenie,GB2,2018,300000,-1700000
112668,Tomer Hemed,Queens Park Rangers,2000000,Wypożyczenie,GB2,2018,250000,-1750000
31642,Geoff Cameron,Queens Park Rangers,2000000,Wypożyczenie,GB2,2018,150000,-1850000
258015,Diogo Gonçalves,Nottingham Forest,2000000,Wypożyczenie,GB2,2018,5000000,3000000
37152,Tommy Elphick,Hull City,2000000,Wypożyczenie,GB2,2018,0,-2000000
216564,Marvin Johnson,Sheffield United,2000000,Wypożyczenie,GB2,2018,400000,-1600000
3306,Jonathan Walters,Ipswich Town,2000000,Wypożyczenie,GB2,2018,0,-2000000
118567,Ben Marshall,FC Millwall,1000000,Wypożyczenie,GB2,2018,0,-1000000
123397,Collin Quaner,Ipswich Town,1000000,Wypożyczenie,GB2,2018,0,-1000000
36939,Marc Pugh,Hull City,1000000,Wypożyczenie,GB2,2018,0,-1000000
110861,Gary Gardner,Birmingham City,1000000,Wypożyczenie,GB2,2018,800000,-200000
249271,Saeid Ezatolahi,FC Reading,1000000,Wypożyczenie,GB2,2018,400000,-600000
141573,George Saville,FC Middlesbrough,1000000,Wypożyczenie,GB2,2018,3000000,2000000
129049,Danny Batth,FC Middlesbrough,1000000,Wypożyczenie,GB2,2018,900000,-100000
221446,Lee Evans,Wigan Athletic,1000000,Wypożyczenie,GB2,2018,500000,-500000
351502,Tayo Edun,Ipswich Town,1000000,Wypożyczenie,GB2,2018,600000,-400000
145843,Ryan Leonard,FC Millwall,1000000,Wypożyczenie,GB2,2018,400000,-600000
118535,Will Keane,Ipswich Town,1000000,Wypożyczenie,GB2,2018,1000000,0
226968,Sam McQueen,FC Middlesbrough,1000000,Wypożyczenie,GB2,2018,0,-1000000
129893,Molla Wagué,Nottingham Forest,1000000,Wypożyczenie,GB2,2018,250000,-750000
111873,Emiliano Martínez,FC Reading,1000000,Wypożyczenie,GB2,2018,28000000,27000000
326363,André Moreira,Aston Villa,1000000,Wypożyczenie,GB2,2018,1000000,0
303254,Fikayo Tomori,Derby County,1000000,Wypożyczenie,GB2,2018,45000000,44000000
139173,Achraf Lazaar,Sheffield Wednesday,1000000,Wypożyczenie,GB2,2018,300000,-700000
134657,Omar Bogle,Birmingham City,750000,Wypożyczenie,GB2,2018,300000,-450000
134657,Omar Bogle,FC Portsmouth,500000,Wypożyczenie,GB3,2018,300000,-200000
139781,Tom Bradshaw,FC Millwall,750000,Wypożyczenie,GB2,2018,900000,150000
73472,Ben Amos,FC Millwall,750000,Wypożyczenie,GB2,2018,350000,-400000
47768,Alex Pearce,FC Millwall,750000,Wypożyczenie,GB2,2018,100000,-650000
36859,Leon Clarke,Wigan Athletic,750000,Wypożyczenie,GB2,2018,300000,-450000
134270,Dan Burn,Wigan Athletic,750000,Wypożyczenie,GB2,2018,12000000,11250000
349701,Antonee Robinson,Wigan Athletic,500000,Wypożyczenie,GB2,2018,12000000,11500000
268185,Joe Williams,Bolton Wanderers,500000,Wypożyczenie,GB2,2018,1000000,500000
57490,Jonathan Grounds,Bolton Wanderers,500000,Wypożyczenie,GB2,2018,100000,-400000
271997,Callum Elder,Ipswich Town,250000,Wypożyczenie,GB2,2018,800000,550000
262300,Ryan Manning,Rotherham United,250000,Wypożyczenie,GB2,2018,2000000,1750000
287528,Connor Mahoney,Birmingham City,250000,Wypożyczenie,GB2,2018,400000,150000
258915,Jay Dasilva,Bristol City,250000,Wypożyczenie,GB2,2018,2000000,1750000
258919,Dean Henderson,Sheffield United,250000,Wypożyczenie,GB2,2018,22000000,21750000
398065,Harvey Barnes,West Bromwich Albion,250000,Wypożyczenie,GB2,2018,32000000,31750000
114116,Richie Towell,Rotherham United,200000,Wypożyczenie,GB2,2018,200000,0
196722,Remi Matthews,Bolton Wanderers,200000,Wypożyczenie,GB2,2018,350000,150000
186901,Marek Rodak,Rotherham United,100000,Wypożyczenie,GB2,2018,3000000,2900000
417955,Zak Vyner,Rotherham United,100000,Wypożyczenie,GB2,2018,2000000,1900000
472423,Reece James,Wigan Athletic,0,Wypożyczenie,GB2,2018,70000000,70000000
255353,Christian Doidge,Bolton Wanderers,0,Wypożyczenie,GB2,2018,450000,450000
499381,Mitchel Candlin,Blackburn Rovers,0,Wypożyczenie,GB2,2018,0,0
434188,Rowan Roache,Derby County,0,Wypożyczenie,GB2,2018,0,0
104586,Lee Tomlin,Peterborough United,2000000,Wypożyczenie,GB3,2018,0,-2000000
246351,Zach Clough,AFC Rochdale,2000000,Wypożyczenie,GB3,2018,400000,-1600000
39827,Jacob Butterfield,Bradford City,2000000,Wypożyczenie,GB3,2018,0,-2000000
120706,Joe Mason,FC Portsmouth,1000000,Wypożyczenie,GB3,2018,250000,-750000
68183,David Meyler,Coventry City,1000000,Wypożyczenie,GB3,2018,0,-1000000
236513,Jerome Sinclair,Oxford United,1000000,Wypożyczenie,GB3,2018,0,-1000000
236513,Jerome Sinclair,AFC Sunderland,1000000,Wypożyczenie,GB3,2018,0,-1000000
48692,Jamie Ward,Charlton Athletic,1000000,Wypożyczenie,GB3,2018,0,-1000000
16660,Alex Baptiste,Luton Town,1000000,Wypożyczenie,GB3,2018,0,-1000000
209583,Jason Cummings,Peterborough United,800000,Wypożyczenie,GB3,2018,1000000,200000
209583,Jason Cummings,Luton Town,800000,Wypożyczenie,GB3,2018,1000000,200000
158534,Max Power,AFC Sunderland,750000,Wypożyczenie,GB3,2018,1000000,250000
52191,Stephen Henderson,Wycombe Wanderers,750000,Wypożyczenie,GB3,2018,300000,-450000
348756,Leonardo Lopes,FC Gillingham,750000,Wypożyczenie,GB3,2018,2000000,1250000
93626,Stuart O'Keefe,Plymouth Argyle,750000,Wypożyczenie,GB3,2018,125000,-625000
105695,Jason Holt,Fleetwood Town,750000,Wypożyczenie,GB3,2018,450000,-300000
311351,Lewis Morgan,AFC Sunderland,750000,Wypożyczenie,GB3,2018,6000000,5250000
169801,Cauley Woodrow,FC Barnsley,750000,Wypożyczenie,GB3,2018,1000000,250000
73120,Ahmed Kashi,Oxford United,700000,Wypożyczenie,GB3,2018,300000,-400000
227618,Greg Docherty,Shrewsbury Town,600000,Wypożyczenie,GB3,2018,900000,300000
85928,Danny Lafferty,Peterborough United,500000,Wypożyczenie,GB3,2018,50000,-450000
186924,Devante Cole,Burton Albion,500000,Wypożyczenie,GB3,2018,600000,100000
104686,Chris Maxwell,Charlton Athletic,500000,Wypożyczenie,GB3,2018,300000,-200000
427568,Aaron Ramsdale,AFC Wimbledon,500000,Wypożyczenie,GB3,2018,38000000,37500000
39515,Tommy Spurr,Fleetwood Town,500000,Wypożyczenie,GB3,2018,0,-500000
156899,Ricky Holmes,FC Gillingham,500000,Wypożyczenie,GB3,2018,0,-500000
156899,Ricky Holmes,Oxford United,500000,Wypożyczenie,GB3,2018,0,-500000
15921,Matt Jarvis,FC Walsall,500000,Wypożyczenie,GB3,2018,0,-500000
298240,George Thomas,Scunthorpe United,500000,Wypożyczenie,GB3,2018,300000,-200000
104167,David Wheeler,FC Portsmouth,500000,Wypożyczenie,GB3,2018,200000,-300000
104167,David Wheeler,Milton Keynes Dons,500000,Wypożyczenie,GB4,2018,200000,-300000
29154,Tony McMahon,Scunthorpe United,500000,Wypożyczenie,GB3,2018,0,-500000
262545,Connor Randall,AFC Rochdale,500000,Wypożyczenie,GB3,2018,450000,-50000
305274,Fred Onyedinma,Wycombe Wanderers,500000,Wypożyczenie,GB3,2018,600000,100000
186290,Harry Bunn,Southend United,500000,Wypożyczenie,GB3,2018,0,-500000
285551,Joel Coleman,Shrewsbury Town,500000,Wypożyczenie,GB3,2018,250000,-250000
236496,Charlie Colkett,Shrewsbury Town,400000,Wypożyczenie,GB3,2018,175000,-225000
177892,Graham Burke,FC Gillingham,350000,Wypożyczenie,GB3,2018,275000,-75000
129973,Billy King,FC Gillingham,350000,Wypożyczenie,GB3,2018,150000,-200000
283059,Josh Clarke,Burton Albion,350000,Wypożyczenie,GB3,2018,200000,-150000
278092,Jack Payne,Bradford City,350000,Wypożyczenie,GB3,2018,350000,0
146488,Samir Carruthers,Oxford United,350000,Wypożyczenie,GB3,2018,0,-350000
308388,Kyle Dempsey,Peterborough United,350000,Wypożyczenie,GB3,2018,600000,250000
121401,David Ball,Bradford City,300000,Wypożyczenie,GB3,2018,300000,0
261738,Joseph Dodoo,FC Blackpool,250000,Wypożyczenie,GB3,2018,300000,50000
354567,Stephen Humphrys,Scunthorpe United,250000,Wypożyczenie,GB3,2018,700000,450000
391127,Viv Solomon-Otabor,FC Portsmouth,250000,Wypożyczenie,GB3,2018,300000,50000
530384,Tom Pearce,Scunthorpe United,250000,Wypożyczenie,GB3,2018,300000,50000
14044,Andy Lonergan,AFC Rochdale,250000,Wypożyczenie,GB3,2018,200000,-50000
339943,Iké Ugbo,Scunthorpe United,250000,Wypożyczenie,GB3,2018,4000000,3750000
270988,Ben Purrington,Charlton Athletic,250000,Wypożyczenie,GB3,2018,450000,200000
270988,Ben Purrington,AFC Wimbledon,250000,Wypożyczenie,GB3,2018,450000,200000
193006,Mike-Steven Bähre,FC Barnsley,250000,Wypożyczenie,GB3,2018,300000,50000
129067,Ethan Ebanks-Landell,AFC Rochdale,250000,Wypożyczenie,GB3,2018,250000,0
386263,Josh Emmanuel,Shrewsbury Town,200000,Wypożyczenie,GB3,2018,250000,50000
173802,Oscar Threlkeld,Plymouth Argyle,200000,Wypożyczenie,GB3,2018,150000,-50000
349503,Conor Chaplin,Coventry City,200000,Wypożyczenie,GB3,2018,1000000,800000
337062,Ben Thompson,FC Portsmouth,200000,Wypożyczenie,GB3,2018,400000,200000
145923,Michael Ihiekwe,Accrington Stanley,150000,Wypożyczenie,GB3,2018,400000,250000
41115,Scott Laird,FC Walsall,150000,Wypożyczenie,GB3,2018,0,-150000
169566,Adam King,Peterborough United,150000,Wypożyczenie,GB3,2018,0,-150000
209291,Jack Bonham,Bristol Rovers,100000,Wypożyczenie,GB3,2018,500000,400000
452809,Tyler Denton,Peterborough United,100000,Wypożyczenie,GB3,2018,0,-100000
334964,Jorge Grant,Luton Town,100000,Wypożyczenie,GB3,2018,400000,300000
334964,Jorge Grant,Mansfield Town,100000,Wypożyczenie,GB4,2018,400000,300000
335182,Callum Guy,FC Blackpool,75000,Wypożyczenie,GB3,2018,200000,125000
319054,Tyler Garratt,AFC Wimbledon,75000,Wypożyczenie,GB3,2018,25000,-50000
215810,Tom King,AFC Wimbledon,50000,Wypożyczenie,GB3,2018,175000,125000
126587,Stefan Payne,Shrewsbury Town,0,Wypożyczenie,GB3,2018,0,0
226965,Lloyd Isgrove,FC Portsmouth,0,Wypożyczenie,GB3,2018,150000,150000
61833,Joe Martin,Bristol Rovers,0,Wypożyczenie,GB3,2018,0,0
253398,Joe Bunney,AFC Rochdale,0,Wypożyczenie,GB3,2018,0,0
253398,Joe Bunney,FC Blackpool,0,Wypożyczenie,GB3,2018,0,0
250331,Jermaine Anderson,Doncaster Rovers,0,Wypożyczenie,GB3,2018,0,0
236509,Connor Ogilvie,FC Gillingham,0,Wypożyczenie,GB3,2018,350000,350000
383046,Luke Armstrong,Accrington Stanley,0,Wypożyczenie,GB3,2018,300000,300000
343328,Nick Anderton,Accrington Stanley,0,Wypożyczenie,GB3,2018,200000,200000
976570,Christian,Fleetwood Town,0,Wypożyczenie,GB3,2018,0,0
382554,Tyrese Campbell,Shrewsbury Town,0,Wypożyczenie,GB3,2018,3000000,3000000
399393,Luke Charman,Accrington Stanley,0,Wypożyczenie,GB3,2018,0,0
285583,Harry Burgoyne,Plymouth Argyle,0,Wypożyczenie,GB3,2018,150000,150000
284717,Jake Flannigan,Burton Albion,0,Wypożyczenie,GB3,2018,0,0
359234,Alex Bradley,Burton Albion,0,Wypożyczenie,GB3,2018,0,0
364024,Paudie O'Connor,FC Blackpool,0,Wypożyczenie,GB3,2018,300000,300000
364024,Paudie O'Connor,Bradford City,0,Wypożyczenie,GB3,2018,300000,300000
612164,Charlie Fox,Wycombe Wanderers,0,Wypożyczenie,GB3,2018,175000,175000
560694,Lewis O'Brien,Bradford City,0,Wypożyczenie,GB3,2018,8000000,8000000
258914,Brad Collins,Burton Albion,0,Wypożyczenie,GB3,2018,700000,700000
481553,Connor Hall,Accrington Stanley,0,Wypożyczenie,GB3,2018,0,0
345251,Connor Johnson,FC Walsall,0,Wypożyczenie,GB3,2018,0,0
342047,Jack Fitzwater,FC Walsall,0,Wypożyczenie,GB3,2018,550000,550000
282821,Corey Blackett-Taylor,FC Walsall,0,Wypożyczenie,GB3,2018,300000,300000
415170,Randell Williams,Wycombe Wanderers,0,Wypożyczenie,GB3,2018,300000,300000
286496,Tahvon Campbell,FC Gillingham,0,Wypożyczenie,GB3,2018,0,0
470371,Shawn McCoulsky,Southend United,0,Wypożyczenie,GB3,2018,0,0
405978,Matty Platt,Accrington Stanley,0,Wypożyczenie,GB3,2018,200000,200000
256436,Magnus Norman,AFC Rochdale,0,Wypożyczenie,GB3,2018,0,0
411544,Sherwin Seedorf,Bradford City,0,Wypożyczenie,GB3,2018,0,0
130234,Nicky Ajose,Mansfield Town,750000,Wypożyczenie,GB4,2018,0,-750000
251289,Jordan Lyden,Oldham Athletic,500000,Wypożyczenie,GB4,2018,200000,-300000
235780,Mark O'Hara,Lincoln City,450000,Wypożyczenie,GB4,2018,500000,50000
120599,Marvin Sordell,Northampton Town,400000,Wypożyczenie,GB4,2018,0,-400000
29589,Ben Pringle,Grimsby Town,350000,Wypożyczenie,GB4,2018,0,-350000
29589,Ben Pringle,Tranmere Rovers,350000,Wypożyczenie,GB4,2018,0,-350000
121032,Aaron Taylor-Sinclair,Crewe Alexandra,250000,Wypożyczenie,GB4,2018,0,-250000
158330,Tyrone Barnett,Cheltenham Town,250000,Wypożyczenie,GB4,2018,0,-250000
174247,Luke McCullough,Tranmere Rovers,250000,Wypożyczenie,GB4,2018,50000,-200000
55851,Rob Milsom,Notts County,250000,Wypożyczenie,GB4,2018,125000,-125000
347666,Ryan Sweeney,Mansfield Town,250000,Wypożyczenie,GB4,2018,400000,150000
289845,Matty Willock,Crawley Town,250000,Wypożyczenie,GB4,2018,250000,0
204354,Adam Campbell,Carlisle United,250000,Wypożyczenie,GB4,2018,0,-250000
242412,Gethin Jones,Mansfield Town,250000,Wypożyczenie,GB4,2018,350000,100000
203451,Alex Jones,Cambridge United,200000,Wypożyczenie,GB4,2018,0,-200000
201438,Shay McCartan,Lincoln City,200000,Wypożyczenie,GB4,2018,100000,-100000
147621,Piero Mingoia,FC Morecambe,150000,Wypożyczenie,GB4,2018,0,-150000
34346,Louis Dodds,Port Vale FC,150000,Wypożyczenie,GB4,2018,0,-150000
233100,Lee Angol,Lincoln City,150000,Wypożyczenie,GB4,2018,150000,0
251485,Jordan Tillson,Cheltenham Town,150000,Wypożyczenie,GB4,2018,350000,200000
127983,Caolan Lavery,FC Bury,150000,Wypożyczenie,GB4,2018,200000,50000
238185,Rhys Healey,Milton Keynes Dons,150000,Wypożyczenie,GB4,2018,3000000,2850000
433842,Tom Field,Cheltenham Town,150000,Wypożyczenie,GB4,2018,75000,-75000
467540,James Brown,Lincoln City,150000,Wypożyczenie,GB4,2018,325000,175000
395842,Franklyn Akammadu,Tranmere Rovers,150000,Wypożyczenie,GB4,2018,50000,-100000
251335,Kieron Morris,Tranmere Rovers,150000,Wypożyczenie,GB4,2018,150000,0
95240,Sam Slocombe,Lincoln City,125000,Wypożyczenie,GB4,2018,0,-125000
355273,Ben Kennedy,Newport County,125000,Wypożyczenie,GB4,2018,75000,-50000
67375,Kristian Dennis,Grimsby Town,100000,Wypożyczenie,GB4,2018,150000,50000
392591,Chiedozie Ogbene,Exeter City,100000,Wypożyczenie,GB4,2018,2000000,1900000
263556,Joe Maguire,Crawley Town,100000,Wypożyczenie,GB4,2018,100000,0
228778,Kevin O'Connor,Crewe Alexandra,100000,Wypożyczenie,GB4,2018,50000,-50000
380473,Ilias Chair,FC Stevenage,100000,Wypożyczenie,GB4,2018,10000000,9900000
330607,Donovan Wilson,Exeter City,100000,Wypożyczenie,GB4,2018,150000,50000
270296,Botti Biabi,Macclesfield Town FC,100000,Wypożyczenie,GB4,2018,0,-100000
354303,Mathew Hudson,FC Bury,100000,Wypożyczenie,GB4,2018,0,-100000
369563,Liam Mandeville,FC Morecambe,100000,Wypożyczenie,GB4,2018,0,-100000
108654,Danny Rowe,Lincoln City,100000,Wypożyczenie,GB4,2018,150000,50000
350401,Sid Nelson,Tranmere Rovers,75000,Wypożyczenie,GB4,2018,0,-75000
350401,Sid Nelson,Swindon Town,75000,Wypożyczenie,GB4,2018,0,-75000
288952,Callum Roberts,Colchester United,75000,Wypożyczenie,GB4,2018,100000,25000
341042,Aaron Collins,Colchester United,75000,Wypożyczenie,GB4,2018,900000,825000
329055,Enes Mahmutovic,Yeovil Town,75000,Wypożyczenie,GB4,2018,250000,175000
250431,Jamie Sterry,Crewe Alexandra,75000,Wypożyczenie,GB4,2018,125000,50000
345767,Dylan Mottley-Henry,Tranmere Rovers,50000,Wypożyczenie,GB4,2018,0,-50000
346780,Jack Sowerby,Carlisle United,50000,Wypożyczenie,GB4,2018,175000,125000
280978,Fiacre Kelleher,Macclesfield Town FC,50000,Wypożyczenie,GB4,2018,175000,125000
127802,Mark Cullen,Carlisle United,0,Wypożyczenie,GB4,2018,0,0
193777,Charlie Raglan,Cheltenham Town,0,Wypożyczenie,GB4,2018,250000,250000
411239,Omari Patrick,Yeovil Town,0,Wypożyczenie,GB4,2018,125000,125000
158786,Luke Hendrie,Grimsby Town,0,Wypożyczenie,GB4,2018,150000,150000
340194,Regan Poole,Newport County,0,Wypożyczenie,GB4,2018,450000,450000
308635,Calum Dyson,FC Stevenage,0,Wypożyczenie,GB4,2018,0,0
287964,Ben Hall,Notts County,0,Wypożyczenie,GB4,2018,50000,50000
344012,Mark Harris,Port Vale FC,0,Wypożyczenie,GB4,2018,1000000,1000000
344012,Mark Harris,Newport County,0,Wypożyczenie,GB4,2018,1000000,1000000
527425,Luke Woolfenden,Swindon Town,0,Wypożyczenie,GB4,2018,700000,700000
420810,Ben Morris,Forest Green Rovers,0,Wypożyczenie,GB4,2018,0,0
320854,Timi Max Elsnik,Northampton Town,0,Wypożyczenie,GB4,2018,1000000,1000000
320854,Timi Max Elsnik,Mansfield Town,0,Wypożyczenie,GB4,2018,1000000,1000000
432179,Reece Cole,Yeovil Town,0,Wypożyczenie,GB4,2018,0,0
432179,Reece Cole,Macclesfield Town FC,0,Wypożyczenie,GB4,2018,0,0
425896,Adam Crookes,Lincoln City,0,Wypożyczenie,GB4,2018,0,0
425896,Adam Crookes,Port Vale FC,0,Wypożyczenie,GB4,2018,0,0
121331,Sam Jones,Cheltenham Town,0,Wypożyczenie,GB4,2018,0,0
526619,Malachi Napa,Macclesfield Town FC,0,Wypożyczenie,GB4,2018,0,0
261297,Kyle Howkins,Port Vale FC,0,Wypożyczenie,GB4,2018,0,0
470128,Sam Dalby,FC Morecambe,0,Wypożyczenie,GB4,2018,0,0
308615,Corey Whelan,Crewe Alexandra,0,Wypożyczenie,GB4,2018,150000,150000
473079,Harvey Gilmour,Tranmere Rovers,0,Wypożyczenie,GB4,2018,0,0
359692,George Cox,Northampton Town,0,Wypożyczenie,GB4,2018,900000,900000
407393,Richie Bennett,FC Morecambe,0,Wypożyczenie,GB4,2018,0,0
346469,Jaden Brown,Exeter City,0,Wypożyczenie,GB4,2018,200000,200000
419183,Charlie Cooper,Newport County,0,Wypożyczenie,GB4,2018,0,0
401320,Dara O'Shea,Exeter City,0,Wypożyczenie,GB4,2018,5000000,5000000
566408,Abo Eisa,Colchester United,0,Wypożyczenie,GB4,2018,100000,100000
319900,Elijah Adebayo,FC Stevenage,0,Wypożyczenie,GB4,2018,5000000,5000000
319900,Elijah Adebayo,Swindon Town,0,Wypożyczenie,GB4,2018,5000000,5000000
396165,Callum Whelan,Port Vale FC,0,Wypożyczenie,GB4,2018,0,0
266037,Joe Fryer,Carlisle United,0,Wypożyczenie,GB4,2018,0,0
493607,Matt Worthington,Forest Green Rovers,0,Wypożyczenie,GB4,2018,0,0
343302,Paul McKay,FC Morecambe,0,Wypożyczenie,GB4,2018,0,0
641441,Ali Koiki,Swindon Town,0,Wypożyczenie,GB4,2018,200000,200000
354134,Joe Powell,Northampton Town,0,Wypożyczenie,GB4,2018,500000,500000
287051,Alex Iacovitti,Oldham Athletic,0,Wypożyczenie,GB4,2018,450000,450000
399386,Josef Yarney,FC Morecambe,0,Wypożyczenie,GB4,2018,0,0
370138,Kellan Gordon,Lincoln City,0,Wypożyczenie,GB4,2018,125000,125000
396284,Zak Dearnley,Oldham Athletic,0,Wypożyczenie,GB4,2018,0,0
332338,Vashon Neufville,Newport County,0,Wypożyczenie,GB4,2018,125000,125000
337290,Shamal George,Tranmere Rovers,0,Wypożyczenie,GB4,2018,325000,325000
345758,Jamie Barjonas,FC Bury,0,Wypożyczenie,GB4,2018,0,0
476237,Steven Alzate,Swindon Town,0,Wypożyczenie,GB4,2018,4000000,4000000
242644,Moses Makasi,FC Stevenage,0,Wypożyczenie,GB4,2018,200000,200000
384264,Aden Baldwin,Cheltenham Town,0,Wypożyczenie,GB4,2018,0,0
435752,Ashley Nadesan,Carlisle United,0,Wypożyczenie,GB4,2018,300000,300000
379666,Jordan Gibson,FC Stevenage,0,Wypożyczenie,GB4,2018,250000,250000
359194,Lewis Hardcastle,Port Vale FC,0,Wypożyczenie,GB4,2018,0,0
575633,Sam Graham,Oldham Athletic,0,Wypożyczenie,GB4,2018,150000,150000
535054,Joe Piggott,FC Morecambe,0,Wypożyczenie,GB4,2018,0,0
425764,Kelsey Mooney,Cheltenham Town,0,Wypożyczenie,GB4,2018,0,0
425901,Toby Edser,Port Vale FC,0,Wypożyczenie,GB4,2018,0,0
282932,Bernard Mensah,Lincoln City,0,Wypożyczenie,GB4,2018,0,0
503759,Ben House,Swindon Town,0,Wypożyczenie,GB4,2018,200000,200000
291129,Harry McKirdy,Newport County,0,Wypożyczenie,GB4,2018,225000,225000
250730,Keston Davies,Notts County,0,Wypożyczenie,GB4,2018,75000,75000
425795,Callum Maycock,Macclesfield Town FC,0,Wypożyczenie,GB4,2018,0,0
399454,Alex Pattison,Yeovil Town,0,Wypożyczenie,GB4,2018,250000,250000
425872,Sam Stubbs,Notts County,0,Wypożyczenie,GB4,2018,250000,250000
387355,Nathan McGinley,Forest Green Rovers,0,Wypożyczenie,GB4,2018,375000,375000
